Unnamed: 0,id,user_id,timestamp,loan_amount,loan_purpose,outcome,interest,webvisit_id
1962,21778078,61172391,1559394990,170000,Refinance existing loans,REJECTED,14.0,
1996,57216273,66954399,1560080017,210000,Refinance existing loans,REJECTED,14.0,
2075,84351257,19724644,1560887309,60000,Buying a pet,REJECTED,8.7,
2123,63107344,72186729,1560298939,150000,Refinance existing loans,ACCEPTED,8.7,"(9579140,)"
2208,75146750,53686005,1560594885,260000,Refinance existing loans,ACCEPTED,6.7,
2221,55639924,60321188,1559966850,80000,Refinance existing loans,ACCEPTED,6.7,"(73310965,)"
2238,22369841,79455230,1561462372,70000,Refinance existing loans,REJECTED,14.0,
2246,27425415,81520294,1561356590,300000,Buying a pet,ACCEPTED,6.7,"(90752077,)"
2300,80057949,63341307,1561377626,230000,Refinance existing loans,REJECTED,6.7,
2309,799956,52521445,1559707620,50000,buying a pet,REJECTED,7.0,
2343,94682178,14057813,1560923493,100000,home purchase,ACCEPTED,14.0,
2349,78549066,26350481,1559706496,200000,Buying a pet,REJECTED,7.0,
2353,10899288,56903723,1560953673,180000,Refinance existing loans,REJECTED,7.0,"(36256613,)"
2413,67941354,54258341,1560503958,70000,Buying a pet,REJECTED,7.0,"(70967042,)"
2418,83715020,76519334,1560549568,150000,Refinance existing loans,ACCEPTED,8.7,
2433,19303221,37064450,1560359438,120000,Refinance existing loans,REJECTED,14.0,
2462,35071471,8536900,1561456455,170000,Refinance existing loans,REJECTED,8.7,
2484,25637554,14061313,1559451873,120000,home purchase,ACCEPTED,14.0,"(81360479,)"
2508,85230015,65068966,1560118303,90000,home purchase,REJECTED,7.0,
2538,28394758,52402635,1561532812,260000,Home purchase,REJECTED,7.0,
2556,59895256,56463589,1561203620,230000,Refinance existing loans,ACCEPTED,7.0,"(9235686,)"
2558,77763377,20107336,1561052535,200000,Refinance existing loans,ACCEPTED,6.7,
2662,9980895,66807987,1560790976,240000,Buying a pet,ACCEPTED,7.0,"(24346625,)"
2679,68118879,22685966,1561007952,250000,Home purchase,REJECTED,6.7,
2681,39727954,61490640,1561398593,240000,Refinance existing loans,REJECTED,14.0,
2720,53446328,79736940,1560448727,70000,Home purchase,ACCEPTED,14.0,"(25498175,)"
2775,43560313,22360952,1561255741,170000,buying a pet,ACCEPTED,14.0,"(45716451,)"
2793,89053952,85066544,1559640951,60000,Buying a pet,REJECTED,6.7,"(43668598,)"
2826,24436982,80504853,1560484966,20000,Refinance existing loans,REJECTED,7.0,
2951,61455961,71979277,1561000998,190000,Refinance existing loans,REJECTED,8.7,
2971,89077527,99952010,1561329948,40000,home purchase,ACCEPTED,14.0,"(59542585,)"
3003,73417184,56502225,1559721283,220000,Refinance existing loans,ACCEPTED,14.0,
3020,85442985,69700416,1560800371,50000,Refinance existing loans,ACCEPTED,7.0,
3087,96554667,29922688,1561167362,260000,home purchase,ACCEPTED,14.0,
3093,54055168,79619856,1559602722,280000,Refinance existing loans,REJECTED,7.0,
3143,10365594,92792365,1559932242,300000,Refinance existing loans,REJECTED,8.7,
3193,37044006,50953199,1561018812,70000,Refinance existing loans,REJECTED,7.0,
3259,91951136,72146011,1559452756,120000,Home purchase,REJECTED,8.7,
3260,69482865,76978725,1559703659,220000,Buying a pet,REJECTED,7.0,
3288,98082590,56752667,1561575850,190000,buying a pet,REJECTED,6.7,"(22802343,)"
3343,76319803,68070434,1560033741,70000,Home purchase,ACCEPTED,8.7,
3354,89067901,84387384,1561620548,230000,Buying a pet,REJECTED,6.7,
3360,33587672,66031404,1559868072,220000,Refinance existing loans,ACCEPTED,8.7,
3374,75033730,34582970,1561313071,290000,Buying a pet,ACCEPTED,7.0,"(18516267,)"
3398,80715148,62340026,1559359289,250000,Home purchase,ACCEPTED,6.7,"(8086829,)"
3407,17208327,96918113,1559797840,120000,Refinance existing loans,ACCEPTED,6.7,
3442,26024078,16613030,1561106750,200000,buying a pet,ACCEPTED,14.0,
3475,3592414,26765925,1561343368,40000,Buying a pet,ACCEPTED,7.0,
3496,96081738,35783489,1561591873,30000,Buying a pet,REJECTED,7.0,
3497,63100611,35783489,1560122232,290000,buying a pet,REJECTED,14.0,"(50442722,)"
3498,30884859,12948309,1560566835,180000,Refinance existing loans,REJECTED,14.0,
3512,50522393,58755506,1559665069,50000,Home purchase,REJECTED,8.7,
3556,37611356,33256500,1560335230,220000,home purchase,ACCEPTED,8.7,
3607,73261347,92312270,1561178598,200000,home purchase,ACCEPTED,6.7,
3627,67473505,22498948,1559697118,240000,buying a pet,ACCEPTED,14.0,
3658,85270846,13751094,1559962574,120000,Refinance existing loans,ACCEPTED,14.0,
3686,58597610,66665391,1561566195,220000,Buying a pet,ACCEPTED,8.7,"(54952351,)"
3703,81978493,57908410,1559582473,200000,Refinance existing loans,REJECTED,8.7,"(92506151,)"
3747,17760429,33989715,1560462158,50000,buying a pet,ACCEPTED,8.7,
3767,46048272,74878264,1560993188,210000,Refinance existing loans,REJECTED,8.7,
3771,94685347,32672430,1559776840,20000,Refinance existing loans,REJECTED,7.0,
3801,69995267,10801276,1560039167,250000,Buying a pet,REJECTED,6.7,
3806,37553333,43378249,1561651517,240000,Home purchase,REJECTED,7.0,
3843,25759303,26674371,1560649072,250000,Buying a pet,ACCEPTED,14.0,
3860,2592614,99718850,1559620521,170000,Refinance existing loans,ACCEPTED,8.7,
3868,1170892,11105356,1559916099,240000,Refinance existing loans,ACCEPTED,7.0,
3877,85378504,53898404,1561783370,300000,Refinance existing loans,REJECTED,7.0,
3902,70445398,3497815,1561734017,60000,home purchase,ACCEPTED,6.7,"(47188574,)"
3979,34163807,85426042,1560338484,60000,Buying a pet,REJECTED,6.7,
3983,13966788,71168990,1561830717,280000,Home purchase,ACCEPTED,7.0,
4028,30949839,84394417,1560904862,100000,home purchase,ACCEPTED,7.0,"(28589762,)"
4032,84158572,21385798,1560426074,250000,Refinance existing loans,ACCEPTED,6.7,
4039,53060958,23158817,1560775272,50000,Home purchase,REJECTED,6.7,
4059,38107479,81406767,1560186803,120000,Refinance existing loans,REJECTED,7.0,
4069,35356251,52927544,1559446948,230000,home purchase,REJECTED,8.7,"(4799354,)"
4096,70589254,25678702,1561439671,260000,Buying a pet,ACCEPTED,14.0,"(99180872,)"
4098,72693506,99992386,1559714251,60000,Refinance existing loans,ACCEPTED,6.7,
4109,62345032,97620605,1561512728,220000,buying a pet,ACCEPTED,14.0,
4110,67182272,37089200,1561517147,240000,Refinance existing loans,ACCEPTED,8.7,"(94073975,)"
4178,21214846,87081875,1561352651,70000,home purchase,REJECTED,6.7,
4193,13932260,25948652,1561454337,60000,Buying a pet,ACCEPTED,7.0,
4195,94550847,18836704,1561802165,200000,Home purchase,REJECTED,14.0,
4198,55566769,46418885,1560820958,80000,Home purchase,REJECTED,14.0,"(59867957,)"
4227,4208160,5458223,1559399414,40000,Home purchase,ACCEPTED,7.0,
4243,57663619,1923550,1559438209,30000,home purchase,REJECTED,8.7,
4246,41033916,77576034,1561221072,30000,buying a pet,REJECTED,7.0,
4253,65798531,2167544,1560226912,210000,Buying a pet,ACCEPTED,7.0,
4275,45461303,14288350,1560647065,20000,Refinance existing loans,ACCEPTED,8.7,
4299,78418526,65332929,1560450909,230000,Refinance existing loans,ACCEPTED,6.7,
4383,42222537,20069659,1559482435,150000,buying a pet,ACCEPTED,14.0,
4389,19592929,12013669,1560178069,300000,buying a pet,REJECTED,7.0,
4427,42318658,97374536,1560927261,50000,Buying a pet,ACCEPTED,6.7,
4432,62890421,20930248,1560681895,70000,Refinance existing loans,REJECTED,7.0,
4457,90529553,57738562,1560450031,300000,Refinance existing loans,ACCEPTED,8.7,"(57557975,)"
4495,21066996,21083889,1560455428,90000,Home purchase,REJECTED,6.7,
4527,95920362,47840211,1561504709,70000,Refinance existing loans,ACCEPTED,6.7,"(78532682,)"
4560,2773375,85880513,1560350464,90000,Buying a pet,ACCEPTED,14.0,
4568,76382681,81578044,1561624377,80000,Refinance existing loans,ACCEPTED,7.0,"(58945435,)"
4621,46390564,87522930,1559750402,190000,Buying a pet,REJECTED,7.0,"(46071367,)"
4632,45098067,29950783,1561503757,270000,Refinance existing loans,ACCEPTED,7.0,"(33225155,)"
4685,50547918,94313916,1559433537,50000,Home purchase,REJECTED,14.0,
4687,95876159,27369891,1559465283,40000,Home purchase,ACCEPTED,7.0,
4723,92126172,90648007,1561286058,60000,Refinance existing loans,REJECTED,14.0,"(37291613,)"
4743,55895463,22482892,1559783832,30000,home purchase,REJECTED,7.0,
4757,15243685,31088864,1560568104,200000,Refinance existing loans,REJECTED,8.7,
4759,91702639,12694614,1559744783,120000,Refinance existing loans,ACCEPTED,6.7,
4779,30891786,42904013,1559849825,220000,Refinance existing loans,ACCEPTED,6.7,"(6877355,)"
4780,83610641,42904013,1560634233,100000,Home purchase,REJECTED,6.7,"(89667326,)"
4792,19908392,4921032,1561229628,120000,Refinance existing loans,ACCEPTED,14.0,
4808,68649494,43950944,1559893265,80000,Buying a pet,REJECTED,8.7,
4837,47480103,28161592,1560394724,170000,Refinance existing loans,ACCEPTED,7.0,
4857,75897801,36992832,1561529432,100000,Home purchase,ACCEPTED,6.7,
4924,45097750,29649640,1560392779,70000,Buying a pet,REJECTED,14.0,
4965,89931996,80285756,1559942587,150000,home purchase,ACCEPTED,8.7,
4975,32745732,95399692,1559387862,70000,Refinance existing loans,REJECTED,7.0,
5011,90020959,76142403,1559742917,20000,Home purchase,REJECTED,7.0,
5081,3155364,69223439,1560343612,20000,Refinance existing loans,ACCEPTED,8.7,"(49389181,)"
5095,53564164,75777513,1560504441,260000,Buying a pet,REJECTED,8.7,
5157,51957677,43296661,1561493132,220000,Buying a pet,ACCEPTED,8.7,
5158,79443781,76992879,1561609644,180000,Home purchase,ACCEPTED,6.7,
5190,36092652,99853283,1559685265,180000,Refinance existing loans,ACCEPTED,7.0,"(79470244,)"
5197,8927072,35072929,1561567333,150000,buying a pet,REJECTED,14.0,
5217,12983155,69860973,1560335169,170000,Refinance existing loans,REJECTED,14.0,
5240,63925921,3729682,1559424457,260000,buying a pet,ACCEPTED,14.0,"(426722,)"
5249,19660631,87806175,1560709382,300000,Home purchase,REJECTED,14.0,
5258,8934139,42707495,1561608336,80000,Home purchase,REJECTED,6.7,
5267,1846873,48635151,1561414600,220000,home purchase,REJECTED,8.7,"(5881755,)"
5268,93839163,56911165,1559471480,280000,Home purchase,ACCEPTED,6.7,"(27758127,)"
5278,92602763,55066799,1561391691,200000,Refinance existing loans,REJECTED,7.0,"(43170163,)"
5281,28872188,20060998,1561470878,120000,Home purchase,REJECTED,14.0,"(37914510,)"
5282,47580158,20060998,1560577187,30000,Home purchase,ACCEPTED,8.7,
5300,41839134,56097687,1560326371,20000,Buying a pet,REJECTED,14.0,
5310,41918930,25297233,1560800202,290000,Buying a pet,ACCEPTED,8.7,
5347,77355323,11160430,1560556338,270000,Refinance existing loans,REJECTED,6.7,
5413,29821586,21182964,1559494218,200000,Buying a pet,ACCEPTED,6.7,"(46204923,)"
5424,38325465,63972341,1561492385,210000,home purchase,REJECTED,6.7,
5425,74403238,63972341,1561237092,40000,Buying a pet,REJECTED,8.7,
5433,16491691,94648937,1559858549,230000,Buying a pet,REJECTED,14.0,
5438,19390001,37835227,1561667205,30000,Refinance existing loans,ACCEPTED,14.0,
5450,4935331,9033413,1560077333,200000,buying a pet,REJECTED,6.7,
5459,9858835,64577050,1560634562,240000,Refinance existing loans,ACCEPTED,6.7,
5465,25171977,89903490,1559553459,70000,Buying a pet,REJECTED,7.0,
5502,5347750,22722387,1559560388,150000,home purchase,ACCEPTED,6.7,
5506,26087691,90191029,1561605274,220000,Buying a pet,ACCEPTED,8.7,"(34578464,)"
5522,44949081,27414117,1560064677,90000,home purchase,REJECTED,8.7,
5550,18161690,79656687,1561030633,200000,Home purchase,ACCEPTED,6.7,
5562,4662925,28003259,1561147543,250000,Home purchase,ACCEPTED,6.7,
5571,63090789,12594423,1561615063,210000,Refinance existing loans,REJECTED,6.7,
5572,59051749,12594423,1561584451,260000,Refinance existing loans,REJECTED,7.0,"(19164246,)"
5637,51208199,71223263,1560497602,300000,Home purchase,ACCEPTED,6.7,"(58505985,)"
5641,48369219,66691534,1561656791,300000,Buying a pet,REJECTED,8.7,"(90541941,)"
5656,16116221,30369634,1559659410,230000,Buying a pet,REJECTED,7.0,"(20566638,)"
5663,85169162,97759218,1559959168,190000,home purchase,ACCEPTED,14.0,
5678,12797136,34272810,1559752457,60000,Refinance existing loans,ACCEPTED,6.7,
5740,24561486,69140721,1559800468,230000,Home purchase,REJECTED,14.0,"(81333936,)"
5773,98951632,49339468,1559945080,170000,Buying a pet,ACCEPTED,7.0,
5791,15227784,70375559,1561773017,240000,Home purchase,REJECTED,6.7,
5827,89067701,50793453,1561186785,170000,home purchase,ACCEPTED,8.7,
5843,60893941,43554751,1560546238,80000,Home purchase,ACCEPTED,7.0,"(9428895,)"
5882,615498,72198704,1560392737,150000,Refinance existing loans,ACCEPTED,14.0,
5895,38160131,65861952,1561339274,250000,Refinance existing loans,ACCEPTED,14.0,
5906,77526257,70975366,1560488732,80000,buying a pet,ACCEPTED,8.7,
5913,43715737,6053774,1561181729,190000,Home purchase,ACCEPTED,7.0,
5929,45360845,39264150,1559913877,230000,Buying a pet,REJECTED,8.7,
5931,13146434,67377305,1560832779,180000,Buying a pet,ACCEPTED,8.7,
5948,21006426,34685413,1560919820,300000,Buying a pet,REJECTED,14.0,"(20186257,)"
5960,16360223,66963005,1560664570,80000,Refinance existing loans,REJECTED,7.0,
5975,64344319,70973800,1559990111,70000,Buying a pet,REJECTED,8.7,
6021,31083693,90128731,1561121819,270000,Refinance existing loans,REJECTED,14.0,
6060,50766903,64491258,1561221746,200000,Buying a pet,ACCEPTED,7.0,"(76861008,)"
6081,42980156,87601647,1561260357,200000,Refinance existing loans,ACCEPTED,8.7,
6104,66704280,78929046,1559739950,100000,Buying a pet,ACCEPTED,7.0,"(93100485,)"
6114,78432370,15076001,1559395695,20000,Home purchase,ACCEPTED,6.7,
6142,63944368,33655354,1560773761,90000,Refinance existing loans,ACCEPTED,14.0,
6213,83444482,93500600,1559914837,20000,Home purchase,ACCEPTED,14.0,"(70010293,)"
6217,68303476,49365844,1561717780,120000,Buying a pet,REJECTED,6.7,
6255,56490943,20459304,1560988878,280000,Refinance existing loans,REJECTED,14.0,
6263,82591775,22059266,1561093955,40000,Refinance existing loans,REJECTED,8.7,"(7556707,)"
6296,15488406,99577343,1560255247,20000,Buying a pet,REJECTED,14.0,
6305,63961941,22384477,1561057865,180000,Buying a pet,ACCEPTED,7.0,
6332,66953309,75123370,1560487968,270000,Refinance existing loans,REJECTED,14.0,
6454,31659269,28044890,1560050431,250000,Buying a pet,REJECTED,7.0,
6461,103389,14675179,1560442804,100000,Buying a pet,ACCEPTED,8.7,"(5074496,)"
6469,77810788,57569669,1559384532,40000,Buying a pet,ACCEPTED,14.0,
6486,59571322,88881761,1560618437,170000,Buying a pet,REJECTED,8.7,"(19701792,)"
6493,38124363,65531612,1560287792,100000,buying a pet,REJECTED,8.7,
6499,40718050,94478746,1561712924,230000,Home purchase,ACCEPTED,14.0,
6535,85805236,44087804,1559966339,230000,Buying a pet,ACCEPTED,8.7,
6561,11503815,41371780,1559700736,290000,Home purchase,ACCEPTED,7.0,
6571,23739623,10780838,1559834478,90000,Refinance existing loans,ACCEPTED,8.7,
6580,98024908,11194002,1559539205,180000,Buying a pet,REJECTED,6.7,
6594,58966527,11085022,1561662364,60000,buying a pet,ACCEPTED,7.0,
6621,57348143,79677314,1561512059,200000,Home purchase,ACCEPTED,8.7,
6648,35105947,22192227,1559542429,280000,Buying a pet,ACCEPTED,14.0,"(58099592,)"
6671,31259902,68576929,1559408013,260000,Buying a pet,REJECTED,6.7,
6709,13420640,37643535,1561730490,50000,buying a pet,REJECTED,6.7,"(26569993,)"
6716,64291164,83755525,1561452471,150000,Refinance existing loans,REJECTED,6.7,
6745,10014651,29866594,1560589348,240000,Buying a pet,ACCEPTED,7.0,
6782,70861913,60634783,1561176642,220000,Refinance existing loans,REJECTED,6.7,
6800,41307317,60168939,1560221608,240000,Home purchase,REJECTED,8.7,
6857,35567713,34978304,1560865691,250000,Home purchase,ACCEPTED,14.0,"(16912736,)"
6871,36189654,40940864,1559399742,180000,Buying a pet,REJECTED,14.0,"(54026060,)"
6902,7958705,53722658,1561687380,290000,buying a pet,ACCEPTED,14.0,"(74390854,)"
6922,77549060,98830676,1561286789,40000,Refinance existing loans,ACCEPTED,8.7,"(68753497,)"
6950,65091878,15961611,1560289267,190000,Refinance existing loans,REJECTED,8.7,"(59244065,)"
6969,58646562,95938778,1561249013,300000,Buying a pet,ACCEPTED,7.0,
6990,49384534,34353197,1561808798,280000,Refinance existing loans,ACCEPTED,7.0,"(64790855,)"
7012,22939327,27610134,1559501215,190000,Home purchase,ACCEPTED,14.0,
7069,73918419,13792325,1561820021,20000,Buying a pet,ACCEPTED,7.0,
7088,62048508,74723881,1559817944,40000,Home purchase,ACCEPTED,8.7,
7091,52295055,4725479,1560027318,230000,Buying a pet,REJECTED,6.7,
7104,13836396,84203959,1561537943,300000,Refinance existing loans,REJECTED,14.0,
7109,18345420,39762004,1559481136,300000,Buying a pet,ACCEPTED,6.7,
7135,4396629,66085932,1559708142,90000,Refinance existing loans,ACCEPTED,6.7,
7164,19213495,83162685,1561751250,280000,Buying a pet,REJECTED,8.7,"(48401980,)"
7182,60391243,28615466,1559967188,260000,Refinance existing loans,REJECTED,14.0,
7192,19257230,32841146,1561700471,290000,buying a pet,ACCEPTED,6.7,"(97882955,)"
7205,11407265,77110729,1561219645,290000,buying a pet,REJECTED,7.0,
7235,78866692,81702752,1561709048,260000,Refinance existing loans,ACCEPTED,14.0,
7260,41169954,3642141,1559690490,70000,Home purchase,REJECTED,6.7,
7305,12126071,91919546,1560285284,260000,Refinance existing loans,ACCEPTED,14.0,"(85825388,)"
7346,26127535,96706111,1560633296,210000,Buying a pet,ACCEPTED,6.7,
7349,21525195,65835478,1561818792,60000,Refinance existing loans,REJECTED,14.0,
7419,30813917,79664833,1561157932,280000,Home purchase,REJECTED,6.7,
7457,88341747,9197842,1559781697,100000,Refinance existing loans,REJECTED,6.7,
7518,56929008,37317589,1560162673,70000,Home purchase,ACCEPTED,7.0,"(76297074,)"
7590,52950361,54414916,1561375526,180000,Home purchase,REJECTED,8.7,
7607,90422636,15879204,1559777213,210000,buying a pet,ACCEPTED,8.7,
7629,65156383,76136768,1561523470,240000,Home purchase,ACCEPTED,14.0,
7636,16490793,92828973,1560883524,210000,Refinance existing loans,REJECTED,14.0,"(62685758,)"
7652,61732735,11039602,1561396590,250000,Buying a pet,ACCEPTED,14.0,
7654,89573817,90985649,1559477456,190000,Buying a pet,REJECTED,6.7,"(62101789,)"
7688,53205718,33863910,1559826056,80000,buying a pet,ACCEPTED,6.7,
7691,86890137,13062827,1561125759,220000,Buying a pet,REJECTED,8.7,
7696,62384028,97115324,1561640065,70000,Home purchase,REJECTED,6.7,
7765,20752673,11541251,1561736484,200000,Refinance existing loans,REJECTED,8.7,
7872,60238827,3380776,1559537714,60000,Buying a pet,ACCEPTED,6.7,"(36872323,)"
7892,75128151,5564718,1560124309,190000,Refinance existing loans,REJECTED,14.0,
